
,1列#1层,,,,,,,,,,,,,,,,,,,3列#1层
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9
A,nc-2,nc-6,DHX29-5,DHX29-15,FOXI3-7,FOXI3-36,N-nc1,N-nc2,N-nc6,1-36,"Alu deletion in NCCIT(1-12; 25-36) and K562(13-24),cases are from ASO and HS",,,,,,,,A,THP-1_hxy,THP-1_hxy,THP-1_hxy,DC,THP-1_whf,THP-1_whf,THP-1_whf,231A_GFP-rescue,231A_N-rescue,1-3,"THP-1 WT cells from 胡小玉 lab, 复苏后直接冻存",,,,,,26-27,2nd batch 
,10,11,12,13,14,15,16,17,18,,,,,,,,,,,10,11,12,13,14,15,16,17,18
B,N-nc9,DHX29-5,DHX29-15,nc8,nc10,CAPZA1-7,CAPZA1-52,HIS-2,HIS-31,,,,,,,,,,B,231A_GFP-rescue,APEX2_C-231A,APEX2_N-231A,APEX2_N-AP,APEX2_C-AP,APEX2_V5,231A_GFP-rescue,231A_N-rescue,231A_GFP-rescue,5-7,"THP-1 WT cells from 王海峰 lab, 复苏后直接冻存",,,,,,24-25,2nd batch 
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,nc8,nc10,CAPZA1-7,CAPZA1-52,HIS-2,HIS-31,FOXI3-7,FOXI3-36,N-nc1,,,,,,,,,,C,APEX2_C-231A,APEX2_N-231A,APEX2_N-AP,APEX2_C-AP,APEX2_V5,THP-1_whf,THP-1_whf,THP-1_hxy,THP-1_hxy,8-10,FAM231A rescue in K562 KO population(14#)
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
D,N-nc1,N-nc2,N-nc6,N-nc6,N-nc9,DHX29-5,DHX29-15,FOXI3-7,FOXI3-36,,,,,,,,,,D,293T_ac2-1,293T_3-1,293T_3-2,293T_3-3,293T_43,293T_92,293T_93,293T_ac2-1,293T_ac2-2,11-23,"APEX2 for FAM231A, AP2S1 and control(V5) in K562-WT cells"
,37,38,39,40,41,42,43,44,45,,,,,,,,,,,37,38,39,40,41,42,43,44,45
E,,,,,,,,,,37-54,"px320 ko for AP2S1, AP2B1, AP2A1, AP2M1 in k562, from zyy(RNA-seq，对Alu调控与之前不一致)",,,,,,,,E,293T_3-1,293T_3-2,293T_3-3,293T_43,293T_92,293T_93,AluRT_8,AluRT_9,AluRT_10,28-42,"PX321-mediated KO in 293T-cas9, FAM231A and AP2S1， puromycin selection"
,46,47,48,49,50,51,52,53,54,,,,,,,,,,,46,47,48,49,50,51,52,53,54
F,,,,,,,,,,55-59,"dTAG population, enrich top20% GFP+cells，无冻存盒冻存，20260116",,,,,,,,F,AluRT_15,AluRT_23,AluRT_2-2,AluRT_2-11,AluRT_2-21,AluRT_2,231A_N-OE,231A_C-OE,,43-51,Alu retrotransposition reporter candidate clones in AAVS1 site in  K562-Cas9 cells.
,55,56,57,58,59,60,61,62,63,,,,,,,,,,,55,56,57,58,59,60,61,62,63
G,dTAG-HSPD1-C,dTAG-HSPD1-C,dTAG-NELFA-C,dTAG-NELFA-C,lenti_new,lenti_can,lenti_empty,lenti_new,lenti_can,59-64,"202601. AP2S1 OE in THP-1 by Lentivirus,population，blast sorted.",,,,,,,,G,,,,,,,,,,52-53,FAM231A OE in NCCIT cells. 
,64,65,66,67,68,69,70,71,72,72,"260128,mESC WT in 3 wells of 6-well plate",,,,,,,,,64,65,66,67,68,69,70,71,72
H,lenti_empty,C-A_6,C-A_7,C-A_8,C-A_12,can_THP-1,new_THP-1,mix_THP-1,mESC,65-68,"NELFA-dTAG clones in NCCIT, 10cm dish, 20260218",,,,,,,,H
,73,74,75,76,77,78,79,80,81,,,,,,,,,,,73,74,75,76,77,78,79,80,81
I,,,,,,,,,,70-72,"lenti-AP2S1 OE（cannoical-HA，new isoform-flag, mix）in THP-1,20260218, BLAST-selected",,,,,,,,I,,,,,,,,NCCIT-a,NCCIT-i,80-81,CRISPR a、I population in NCCIT WT cells，puromycin


,1列#2层,,,,,,,,,,,,,,,,,,,3列#2层
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9
A,,,,,,,,,,,,,,,,,,,A,a-Alu-3,a-Alu-5,a-Alu-6,a-Alu-7,a-Alu-8,i-Alu-3,i-Alu-5,i-Alu-6,i-Alu-7,1-32,"CRISPR-a、i for solo Alu（AluSx consensus）,20241213， 编号对应sgRNA"
,10,11,12,13,14,15,16,17,18,,,,,,,,,,,10,11,12,13,14,15,16,17,18
B,,,,,,,,,,,,,,,,,,,B,i-Alu-8,a-Alu-5,a-Alu-3,a-Alu-6,a-Alu-7,a-Alu-8,i-Alu-3,i-Alu-5,i-Alu-6,33-34,"CRISPR-a for AP2S1 varient3 isoform, sg2"
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,,,,,,,,,,,,,,,,,,,C,i-Alu-7,i-Alu-8,a-nc-1,a-nc-2,a-nc-3,i-nc-1,i-nc-2,i-nc-3,a-nc-1,35-36,"lenti-Cas9-BFP(9-3), population"
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
D,,,,,,,,,,,,,,,,,,,D,a-nc-2,a-nc-3,i-nc-1,i-nc-2,i-nc-3,a-V3-2,a-V3-2,THP-1_Cas9,THP-1_Cas9,37-46,"V5-MCP-APEX2 clones in THP-1, 备选克隆，暂不用。"
,37,38,39,40,41,42,43,44,45,,,,,,,,,,,37,38,39,40,41,42,43,44,45
E,,,,,,,,,,,,,,,,,,,E,NLS-1,NLS-3,NLS-6,NLS-7,NLS-8,no NLS-2,no NLS-3,no NLS-7,no NLS-8,47-61,Alu^PDCD4 deletion clones in THP-1 WT cells
,46,47,48,49,50,51,52,53,54,,,,,,,,,,,46,47,48,49,50,51,52,53,54
F,,,,,,,,,,,,,,,,,,,F,no NLS-9,PDCD4-2,PDCD4-3,PDCD4-4,PDCD4-6,PDCD4-7,PDCD4-9,PDCD4-10,PDCD4-11,62-64,AP2S1_C-dTAG population in THP-1 cells 
,55,56,57,58,59,60,61,62,63,,,,,,,,,,,55,56,57,58,59,60,61,62,63
G,,,,,,,,,,,,,,,,,,,G,PDCD4-13,PDCD4-14,PDCD4-15,PDCD4-16,PDCD4-17,PDCD4-18,PDCD4-20,C-dTAG_THP-1,C-dTAG_THP-1,65-69,"Cas9-BFP clones in THP-1 cells, % bfp>90%"
,64,65,66,67,68,69,70,71,72,,,,,,,,,,,64,65,66,67,68,69,70,71,72
H,,,,,,,,,,,,,,,,,,,H,C-dTAG_THP-1,Cas9-5,Cas9-16,Cas9-18,Cas9-21,Cas9-23,NLS-U6,NLS-Alu,no NLS-U6,70-73,"Alu RNA pull down cell lines, U6 is U6 promoter-driven MS2, negative control; 70-71,20250830 thaw"
,73,74,75,76,77,78,79,80,81,,,,,,,,,,,73,74,75,76,77,78,79,80,81
I,,,,,,,,,,,,,,,,,,,I,no NLS-Alu


,"1列#3层, lentivirus, plasmid, cells",,,,,,,,,,,,,,,,,,,3列#3层
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9
A,,,,,,,,,,,,,,,,,,,A
,10,11,12,13,14,15,16,17,18,,,,,,,,,,,10,11,12,13,14,15,16,17,18
B,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,24-27,AP2S1_dTAG population in NCCIT
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,MCP-NLS,MCP-no NLS_1,MCP-no NLS_2,,,,,,,19-21,2024/11/21,"lentivirus for MCP-APEX2_blast, 48h +72h, population",,,,,,,C,,,,,,AP2S1_N_dTAG,AP2S1_C_dTAG,AP2S1_N_dTAG
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
D,,,,,,,,,,,,,,,,,,,D
,37,38,39,40,41,42,43,44,45,,,,,,,,,,,37,38,39,40,41,42,43,44,45
E,,,,,,,,,,,,,,,,,,,E
,46,47,48,49,50,51,52,53,54,,,,,,,,,,,46,47,48,49,50,51,52,53,54
F,,,,,,,,,,,,,,,,,,,F,,,,,,,,N-OE,C-OE,53-54,FAM231A OE in NCCIT cells
,55,56,57,58,59,60,61,62,63,,,,,,,,,,,55,56,57,58,59,60,61,62,63
G,,,,,,,,,,,,,,,,,,,G
,64,65,66,67,68,69,70,71,72,,,,,,,,,,,64,65,66,67,68,69,70,71,72
H,,,,,,,,,,,,,,,,,,,H
,73,74,75,76,77,78,79,80,81,,,,,,,,,,,73,74,75,76,77,78,79,80,81
I,,,,,,,,,,,,,,,,,,,I

,1列#4层,,,,,,,,,,,,,,,,,,,3列#4层，NELF;AP2S1，candidate clone for dTAG,,,,,,,,,1-43,NELF;AP2S1，candidate clone for dTAG in K562
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9,,"Thaw A-C-1;A-C-7,20251107；20251231放回"
A,,,,,,12,13,14,15,,,,,,,,,,A
,10,11,12,13,14,15,16,17,18,,,,,,,,,,,10,11,12,13,14,15,16,17,18
B,,,,,,,,,,,,,,,,,,,B
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,,,,,,,,,,,,,,,,,,,C,,,,,,,AP2S1_C-dTAG,AP2S1_C-dTAG,,25-27,"AP2S1-C-dTAG population in K562, from ZYY."
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
D,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,44-47,AP2S1_HA-P2A-GFP KI in k562; 20240915. (44-45) sorted
,37,38,39,40,41,42,43,44,45,,,,,,,,,,,37,38,39,40,41,42,43,44,45
E,,,,,,,,,,,,,,,,,,,E,,,,,,,,AP2S1_KI,AP2S1_KI,48-51,"AP2S1 ko in K562-BFP, population, half-life time 使用的细胞；养的时间有点长，但"
,46,47,48,49,50,51,52,53,54,,,,,,,,,,,46,47,48,49,50,51,52,53,54
F,,,,,,,,,,,,,,,,,,,F,AP2S1_KI,AP2S1_KI,AP2S1-sg1,AP2S1-sg2,AP2S1-nc1,AP2S1-nc2,PARP8-KO4,PARP8-KO19,no-1,53-63,"PARP8_Alu deletion，half-KO, 54-54为PCR鉴定出没有KO的克隆；58-63是对应同批次的non target control"
,55,56,57,58,59,60,61,62,63,,,,,,,,,,,55,56,57,58,59,60,61,62,63
G,,,,,,,,,,,,,,,,,,,G,no-2,no-3,no-5,nc-2,nc-3,nc-4,nc-6,nc-7,nc-8,64-67;73-76,"CRISPR a/i  for AluSx, sorted top 30% mCherry-positive cells"
,64,65,66,67,68,69,70,71,72,,,,,,,,,,,64,65,66,67,68,69,70,71,72
H,,,,,,,,,,,,,,,,,,,H,a-nc1-sort,a-nc2-sort,a-5_sort,a-8_sort,54#,29#,c-popu,THP-1_a,THP-1_i,68-70,AP2S1_c-dTAG clone & population
,73,74,75,76,77,78,79,80,81,,,,,,,,,,,73,74,75,76,77,78,79,80,81,71-72,CRISPR a/i  in THP-1， BFP-positive sorting
I,,,,,,,,,,,,,,,,,,,I,i-nc1-sort,i-nc2-sort,i-6_sort,i-8_sort,NCCIT-a,NCCIT-i,NELFA-1,NELFA-7,THP-1wt,77-78,"dCas9_a/i _puro population in NCCIT, from BLY"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79-80,与1-2相同， NELFA-dRTAG clones,,,81,202512，THP-1 wt cells， 可用
,1列#5层,,,,,,,,,,,,,,,,,,,3列#5层，RNA
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9
A,,,,,,,,,,,,,,,,,,,A
,10,11,12,13,14,15,16,17,18,,,,,,,,,,,10,11,12,13,14,15,16,17,18
B,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,23-17,AluJb screening  clones
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,,,,,,,,,,,,,,,,,,,C,NCCIT-FAM231A-GFPKI-N,NCCIT-FAM231A-GFPKI-C,K562-FAM231A-GFPKI-N,K562-FAM231A-GFPKI-c,AluJb-screening-46,AluJb-screening-81,AluJb-screening-44,AluJb-screening-81,AluJb-screening-15,19-22,"1st sorting, FAM231A_GFP KI in NCCIT and K562"
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
D,"39-1,53","39-1,75","39-1,80",17_a_sg1,17_a_sg3,17_a_43,17_a_92,17_a_93,,28-30,Alu^MRPL39 KO,,,,,,,,D,,,,,,,,,,,,,nc cells were thawed at 0506
,37,38,39,40,41,42,43,44,45,,,,,,,,,,,37,38,39,40,41,42,43,44,45
E,,,,,,,,,,31-35,"CRISPRa for Alu^METTL17, sg1, sg3 and three NC(42.92.93)",,,,,,,,E
,46,47,48,49,50,51,52,53,54,,,,,,,,,,,46,47,48,49,50,51,52,53,54
F,,,,,,,,,,,,,,,,,,,F
,55,56,57,58,59,60,61,62,63,,,,,,,,,,,55,56,57,58,59,60,61,62,63
G,,,,,,,,,,,,,,,,,,,G
,64,65,66,67,68,69,70,71,72,,,,,,,,,,,64,65,66,67,68,69,70,71,72
H,,,,,,,,,,,,,,,,,,,H
,73,74,75,76,77,78,79,80,81,,,,,,,,,,,73,74,75,76,77,78,79,80,81
I,,,,,,,,,,,,,,,,,,,I

,2列#1层,,,,,,,,,,,,,,,,,,,4列#1层
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9
A,AP2S1-nc1,AP2S1-nc2,AP2S1-nc3,3-1,3-2,3-3,V3-1,V3-2,V3-3,1-18,"AP2S1 KO in THP-1 Cas9 poplation, FACS sorted the BFP-mChery positve cells",,,,,,,,A,NELFA-C-clone,NELFA-C-clone,NELFA-C-clone,NELFA-C-clone,NELFA-C-clone,NELFA-C-clone,NELFA-C-clone,NELFA-C-clone,NELFA-C-clone,1-11,"20260211, NELFA-C-Clone, PCR纯合，WB用santa cruze 抗体杂合，需要其他抗体验证"
,10,11,12,13,14,15,16,17,18,,,,,,,,,,,10,11,12,13,14,15,16,17,18
B,AP2S1-nc1,AP2S1-nc2,AP2S1-nc3,3-1,3-2,3-3,V3-1,V3-2,V3-3,19-26,"20250118, FAM231A ko using 5x sgRNA in K562-cas9 and 293T-cas9 population",,,,,,,,B,NELFA-C-clone,NELFA-C-clone
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,K562-NC,K562-231AKO,293T-NC,293T-231AKO,K562-NC,K562-231AKO,293T-NC,293T-231AKO,,,,,,,,,,,C
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
D,,,,,,,,,,,,,,,,,,,D
,37,38,39,40,41,42,43,44,45,,,,,,,,,,,37,38,39,40,41,42,43,44,45
E,,,,,,,,,,,,,,,,,,,E
,46,47,48,49,50,51,52,53,54,,,,,,,,,,,46,47,48,49,50,51,52,53,54
F,,,,,,,,,,,,,,,,,,,F
,55,56,57,58,59,60,61,62,63,,,,,,,,,,,55,56,57,58,59,60,61,62,63
G,,,,,,,,,,,,,,,,,,,G
,64,65,66,67,68,69,70,71,72,,,,,,,,,,,64,65,66,67,68,69,70,71,72
H,,,,,,,,,,,,,,,,,,,H
,73,74,75,76,77,78,79,80,81,,,,,,,,,,,73,74,75,76,77,78,79,80,81
I,,,,,,,,,,,,,,,,,,,I



,2列#2层,,,,,,,,,,,,,,,,,,,"4列#2层, Alu clones"
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9
A,,,,,,,,,,,,,,,,,,,A,NR-1,NR-2,NR-3,NR-4,NR-5,NR-6,NR-7,NR-8,NR-9,1-27,2024/11/21,"NDRG2-Alu deletion, 2nd"
,10,11,12,13,14,15,16,17,18,,,,,,,,,,,10,11,12,13,14,15,16,17,18
B,,,,,,,,,,,,,,,,,,,B,NR-10,NR-11,NR-12,NR-13,NR-14,NR-15,NR-16,NR-17,NR-18,10-12,2024/11/21,THP-1 WT cells， 10cm dishes
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,,,,,,,,,,,,,,,,,,,C,NR-19,NR-20,NR-21,NR-22,NR-23,NR-24,NR-25,NR-26,NR-27,20-42,2024/11/21,"PARP8-Alu deletion， 2nd, there are three half-KO clones"
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
D,,,,,,,,,,,,,,,,,,,D,THP-1_WT,THP-1_WT,THP-1_WT,PARP8_3,PARP8_4,PARP8_9,PARP8_10,PARP8_12,PARP8_18
,37,38,39,40,41,42,43,44,45,,,,,,,,,,,37,38,39,40,41,42,43,44,45
E,17-ai-3,17-ai-4,17-ai-5,17-ai-8,17-ai-10,39-ai-1,39-ai-2,43,92,37-46,2024/4/27,"CRISPR a/ i sgRNA lentivirus, target Alu 48h+72h mix, 17(Alu^ METTL17), 39(Alu^ MRPL39)",,,,,,,E,PARP8_nc1,PARP8_nc2,PARP8_nc3,PARP8_nc4,PARP8_nc5,PARP8_nc6
,46,47,48,49,50,51,52,53,54,,,,,,,,,,,46,47,48,49,50,51,52,53,54
F,93,,,,,,,,,,,,,,,,,,F
,55,56,57,58,59,60,61,62,63,,,,,,,,,,,55,56,57,58,59,60,61,62,63
G,,,,,,,,,,,,,,,,,,,G
,64,65,66,67,68,69,70,71,72,,,,,,,,,,,64,65,66,67,68,69,70,71,72
H,,,,,,,,,,,,,,,,,,,H
,73,74,75,76,77,78,79,80,81,,,,,,,,,,,73,74,75,76,77,78,79,80,81
I,,,,,,,,,,,,,,,,,,,I,,,,,,231A_N_K562,231A-C_K562,231A_N_293T,231A-C_293T,78-81,"FAM231A_gfp KI by px458/mCherry in K562 and 293T, GFP purified twice, low GFP positive ratio。20250430"


,"2列#3层, 全为Alu KO clones (METTL17, MRPL39),+1列#5层28-30",,,,,,,,,all and selected candidates,,,,,,,,,,4列#3层
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9
A,,,,,,,,,,,,,,,,,,,A,a-1,a-3,a-11,a-12,,,,,,1-4,"CRISPRa/i for FAM231A in K562 cells, 202505"
,10,11,12,13,14,15,16,17,18,,,,,,,,,,,10,11,12,13,14,15,16,17,18
B,,,,,,,,,,,,,,,,,,,B,a-nc1,a-nc2,a-5,i-nc1,i-nc2,i-8,,,,10-15,"CRISPRa/i for Alu in NCCIT_dCAS9 population，已做RNA-seq, i 可以降低SOLO Alu, 202505",,13-15.20250618 thaw
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,,,,,,,,,,,,,,,,,,,C
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
D,,,,,,,,,,,,,,,,,,,D
,37,38,39,40,41,42,43,44,45,,,,,,,,,,,37,38,39,40,41,42,43,44,45
E,,,,,,,,,,,,,,,,,,,E
,46,47,48,49,50,51,52,53,54,,,,,,,,,,,46,47,48,49,50,51,52,53,54
F,,,,,,,,,,,,,,,,,,,F,,,,a-1,a-2,a-3,a-4,a-5,a-11,49-66, 20240328,CRISPRa/i for FAM231A in K562 cells,,,"thaw the a-1,a-3,a-11,a-12, 已冻回"
,55,56,57,58,59,60,61,62,63,,,,,,,,,,,55,56,57,58,59,60,61,62,63
G,,,,,,,,,,,,,,,,,,,G,a-12,a-13,a-14,i-1,i-2,i-3,i-4,i-5,i-11
,64,65,66,67,68,69,70,71,72,,,,,,,,,,,64,65,66,67,68,69,70,71,72
H,,,,,,,,,,,,,,,,,,,H,i-12,i-13,i-14,nc-3xsg_293T,nc-3xsg_293T,nc-3xsg_293T,,,,76-79,7sl-hits,2024/4/15
,73,74,75,76,77,78,79,80,81,,,,,,,,,,,73,74,75,76,77,78,79,80,81
I,,,,,,,,,,,,,,,,,,,I,231A-KO,231A-NC,2-11,2-12,2-13,2-14,2-15,,231A-gfp ki-N,73-77,202402,FAM231A ko by 3x sgRNA in 293T-wt cells,,,81,"231a_gfp KI_N_sorted twice,20250426"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240415,NC of FAM231A ko by 3x sgRNA in 293T-wt cells

,2列#4层,,,,,,,,,,,,,,,,,,,4列#4层
,1,2,3,4,5,6,7,8,9,,,,,,,,,,,1,2,3,4,5,6,7,8,9
A,dTAG-gene1,dTAG-gene2,dTAG-gene3,dTAG-gene4,dTAG-gene5,dTAG-gene6,dTAG-gene7,dTAG-gene8,dTAG-gene9,1-22,"20251219, dTAG population of HS-responsed Alu regulators, gene name refer as PPT""differentiation",,,,,,,,A,nc-1,nc-2,nc-3,nc-4,nc-5,nc-6,nc-7,nc-8,ko-1,1-14,FAM231A deletion in K562-WT（13.14可能标成293T了，应为K562），其中KO 全为杂合子
,10,11,12,13,14,15,16,17,18,"9,20",gene 9存在污染，未进行抗生素杀菌,,,,,,,,,10,11,12,13,14,15,16,17,18
B,dTAG-gene10,dTAG-gene11,dTAG-gene1,dTAG-gene2,dTAG-gene3,dTAG-gene4,dTAG-gene5,dTAG-gene6,dTAG-gene7,,,,,,,,,,B,ko-3,ko-10,ko-13,ko-16,ko-22,231A_N-dTAG-58,231A_N-dTAG-89,,,15-16,"FAM231A dTAG in 293T cells, N-dTAG，全为杂合子克隆"
,19,20,21,22,23,24,25,26,27,,,,,,,,,,,19,20,21,22,23,24,25,26,27
C,dTAG-gene8,dTAG-gene9,dTAG-gene10,dTAG-gene11,,,,,,,,,,,,,,,C
,28,29,30,31,32,33,34,35,36,,,,,,,,,,,28,29,30,31,32,33,34,35,36
